State,Date,new_case,new_death,tot_cases,tot_death,total_vaccinations,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,previous_day_admission_adult_covid_confirmed,previous_day_admission_pediatric_covid_confirmed,new_tests,Number_of_Trips,Population_Staying_at_Home,Number_of_Trips_500miles,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
New Hampshire,2021-01-02,1156,11,45184,769,,,,,,35,0,4780,3746906,404242,2157,-32,-21,-29,-30,-20,11
New Hampshire,2021-01-03,1266,11,46450,780,,,,,,32,0,4447,3419950,416936,1956,-22,-12,-18,-22,-13,7
New Hampshire,2021-01-04,878,1,47328,781,,,,,,38,0,5489,4164967,354700,2111,-16,-6,3,-29,-31,12
New Hampshire,2021-01-05,664,11,47992,792,,,,,,35,0,7739,4049183,348149,2102,-18,-2,-2,-29,-29,13
New Hampshire,2021-01-06,846,24,48838,816,,,,,,44,0,9914,4167786,327791,1954,-18,-8,-7,-34,-30,14
New Hampshire,2021-01-07,423,11,49261,827,,,,,,41,1,10110,4216571,326609,2176,-20,-8,12,-33,-29,14
New Hampshire,2021-01-08,891,19,50152,846,,,,,,40,0,9477,4471286,320286,2456,-22,-9,-6,-39,-28,15
New Hampshire,2021-01-09,719,16,50871,862,,,,,,31,0,6765,4517459,333747,2525,-19,-8,-3,-28,-9,8
New Hampshire,2021-01-10,729,7,51600,869,,,,,,29,1,5722,4086421,355616,3017,-17,-9,15,-30,-11,6
New Hampshire,2021-01-11,707,0,52307,869,,,,,,42,0,5804,4066572,339781,2241,-19,-9,3,-31,-30,12
New Hampshire,2021-01-12,841,9,53148,878,50613.0,0.0,0.85,,,36,0,8638,4081652,336022,2472,-18,-5,11,-29,-28,13
New Hampshire,2021-01-13,977,7,54125,885,55218.0,0.0,0.94,4605.0,3387.0,39,0,11100,4174968,330256,2902,-18,-9,4,-35,-30,13
New Hampshire,2021-01-14,653,12,54778,897,58711.0,,3.96,4049.0,2978.0,26,0,10092,4237841,327519,2852,-21,-10,10,-34,-29,13
New Hampshire,2021-01-15,722,11,55500,908,62517.0,0.42,4.18,3968.0,2918.0,31,0,8357,4723358,321633,2268,-23,-9,7,-36,-28,13
New Hampshire,2021-01-16,445,19,55945,927,,,,3541.0,2604.0,26,0,7484,4552762,365622,2096,-31,-20,-41,-43,-14,10
New Hampshire,2021-01-17,919,6,56864,933,,,,3285.0,2416.0,27,0,4990,4421538,336318,2854,-18,-12,12,-39,-13,6
New Hampshire,2021-01-18,1000,0,57864,933,,,,3114.0,2290.0,25,0,5465,4865048,303899,2703,-9,-7,53,-33,-44,14
New Hampshire,2021-01-19,845,5,58709,938,71556.0,0.52,4.74,2992.0,2200.0,32,0,9168,3963202,338847,2045,-21,-7,12,-35,-28,12
New Hampshire,2021-01-20,728,12,59437,950,75418.0,0.59,4.95,2886.0,2123.0,30,1,11170,4112253,334021,2074,-23,-13,2,-37,-30,13
New Hampshire,2021-01-21,857,12,60294,962,80639.0,0.76,5.17,3133.0,2304.0,35,0,9544,4416298,314751,2323,-24,-13,3,-35,-28,13
New Hampshire,2021-01-22,657,9,60951,971,85595.0,0.92,5.37,3297.0,2425.0,26,0,8745,4661498,305156,2276,-24,-11,7,-39,-27,14
New Hampshire,2021-01-23,625,10,61576,981,89816.0,0.97,5.63,3577.0,2631.0,33,0,7590,4537054,322563,2526,-22,-14,-6,-31,-9,7
New Hampshire,2021-01-24,761,6,62337,987,93338.0,0.98,5.88,3757.0,2763.0,27,0,5435,4011488,356029,3222,-26,-17,-23,-36,-12,6
New Hampshire,2021-01-25,431,3,62768,990,94623.0,1.02,5.93,3618.0,2661.0,20,0,4157,4326035,319424,3177,-22,-14,4,-36,-29,11
New Hampshire,2021-01-26,404,4,63172,994,97002.0,1.14,5.99,3635.0,2673.0,27,1,10067,4409523,312080,2756,-23,-10,10,-33,-27,12
New Hampshire,2021-01-27,390,12,63562,1006,103080.0,1.34,6.24,3952.0,2906.0,22,0,10358,4330214,320319,2804,-25,-16,1,-34,-31,14
New Hampshire,2021-01-28,696,16,64258,1022,110451.0,1.6,6.52,4259.0,3132.0,29,0,9438,4291197,313455,2400,-23,-11,10,-34,-27,12
New Hampshire,2021-01-29,580,14,64838,1036,117408.0,1.84,6.79,4545.0,3343.0,21,0,10411,4349120,316844,3025,-26,-14,-23,-40,-27,15
New Hampshire,2021-01-30,524,6,65362,1042,123740.0,2.03,7.07,4846.0,3564.0,24,0,8555,4412628,326800,3020,-21,-11,-17,-33,-9,8
New Hampshire,2021-01-31,333,15,65695,1057,128313.0,2.19,7.25,4996.0,3674.0,16,0,3889,4349174,341821,3234,-17,-4,-4,-31,-9,5
New Hampshire,2021-02-01,363,2,66058,1059,130515.0,2.24,7.36,5127.0,3771.0,14,0,3796,4489109,327059,3166,-21,2,-8,-40,-30,12
New Hampshire,2021-02-02,326,7,66384,1066,135799.0,2.38,7.6,5542.0,4076.0,16,0,10828,3891503,400481,3842,-51,-43,-13,-57,-54,25
New Hampshire,2021-02-03,337,10,66721,1076,138271.0,2.51,7.65,5027.0,3697.0,27,0,6742,4450293,316396,3079,-20,-9,2,-33,-28,12
New Hampshire,2021-02-04,396,9,67117,1085,145086.0,2.71,7.95,4948.0,3639.0,28,0,10216,4522174,303278,2831,-19,-6,17,-31,-26,11
New Hampshire,2021-02-05,478,6,67595,1091,153145.0,2.98,8.28,5105.0,3754.0,20,0,9993,4779650,301732,3088,-27,-12,-9,-40,-25,14
New Hampshire,2021-02-06,466,7,68061,1098,161178.0,3.23,8.57,5348.0,3933.0,20,0,6488,4854829,305848,2830,-16,1,18,-29,-5,5
New Hampshire,2021-02-07,318,6,68379,1104,165887.0,3.35,8.79,5368.0,3948.0,13,0,3205,4544107,354795,4149,-38,-18,-21,-41,-11,7
New Hampshire,2021-02-08,120,2,68499,1106,166603.0,3.39,8.81,5155.0,3791.0,11,0,4587,4872227,315215,3826,-20,-10,0,-32,-29,11
New Hampshire,2021-02-09,419,3,68918,1109,168727.0,3.49,8.91,4704.0,3460.0,14,0,8902,4622480,345650,3628,-33,-20,-14,-38,-31,15
New Hampshire,2021-02-10,329,7,69247,1116,176192.0,3.72,9.23,5417.0,3984.0,12,0,13334,4898171,313370,3166,-16,-5,1,-31,-28,12
New Hampshire,2021-02-11,365,1,69612,1117,184103.0,3.91,9.62,5574.0,4099.0,12,0,7349,5168147,298314,2980,-17,-4,6,-31,-26,11
New Hampshire,2021-02-12,460,9,70072,1126,191114.0,4.1,9.95,5424.0,3989.0,17,0,6454,4948969,288456,3117,-19,-4,-8,-36,-25,12
New Hampshire,2021-02-13,433,4,70505,1130,200675.0,4.37,10.38,5642.0,4149.0,17,0,8348,4675248,317453,2481,-11,5,13,-25,-7,5
New Hampshire,2021-02-14,280,3,70785,1133,208541.0,4.53,10.79,6093.0,4481.0,15,0,3090,4759679,332015,3755,-11,-3,7,-32,-8,5
New Hampshire,2021-02-15,232,2,71017,1135,,,,6570.0,4832.0,12,0,4954,5335095,300638,3419,-10,-1,23,-27,-41,14
New Hampshire,2021-02-16,198,1,71215,1136,216649.0,4.8,11.12,6846.0,5035.0,15,0,9674,4593579,340265,3315,-34,-26,-15,-43,-39,18
New Hampshire,2021-02-17,749,12,71964,1148,218316.0,4.86,11.18,6018.0,4426.0,15,0,7313,5024334,294620,2853,-13,-2,10,-24,-28,12
New Hampshire,2021-02-18,434,2,72398,1150,226863.0,5.12,11.55,6109.0,4493.0,8,0,8592,5320267,278155,3300,-16,-1,16,-29,-26,12
New Hampshire,2021-02-19,369,2,72767,1152,241386.0,5.5,12.24,7182.0,5282.0,11,0,8132,4933848,308256,3927,-34,-21,-14,-41,-30,16
New Hampshire,2021-02-20,394,1,73161,1153,250296.0,5.76,12.63,7089.0,5214.0,9,0,7374,4827170,316471,4676,-17,-8,11,-18,-6,6
New Hampshire,2021-02-21,252,1,73413,1154,260809.0,5.99,13.17,7467.0,5492.0,12,0,2779,5022634,317236,4458,-14,-8,17,-18,-9,4
New Hampshire,2021-02-22,252,0,73665,1154,267893.0,6.27,14.13,7900.0,5810.0,15,0,3292,5044809,307759,4254,-22,-14,-2,-31,-33,12
New Hampshire,2021-02-23,258,1,73923,1155,274267.0,6.35,14.53,8231.0,6053.0,12,0,8736,5299008,298920,3522,-14,-6,24,-26,-31,12
New Hampshire,2021-02-24,335,2,74258,1157,282235.0,6.54,14.95,9131.0,6715.0,17,0,8689,5236397,293213,2864,-9,-5,30,-25,-32,11
New Hampshire,2021-02-25,310,6,74568,1163,291248.0,6.74,15.44,9198.0,6765.0,9,0,7207,5295525,294875,3011,-12,-5,23,-25,-31,11
New Hampshire,2021-02-26,325,4,74893,1167,299874.0,6.97,15.87,8355.0,6145.0,9,0,8844,5579856,282632,3437,-15,-5,17,-30,-30,12
New Hampshire,2021-02-27,273,3,75166,1170,310769.0,7.18,16.5,8639.0,6354.0,9,0,6641,4719863,325905,4145,-25,-16,-23,-31,-10,8
New Hampshire,2021-02-28,258,0,75424,1170,321602.0,7.35,17.17,8685.0,6387.0,7,0,2832,5014456,325038,4015,-10,-4,11,-21,-8,4
New Hampshire,2021-03-01,164,0,75588,1170,324806.0,7.37,17.39,8130.0,5979.0,11,0,4110,5321976,304322,3612,-15,-5,-4,-28,-27,10
New Hampshire,2021-03-02,215,0,75803,1170,330538.0,7.44,17.75,8039.0,5912.0,16,1,3387,5180560,304853,2918,-19,-11,-16,-28,-28,12
New Hampshire,2021-03-03,187,5,75990,1175,339484.0,7.61,18.26,8178.0,6015.0,13,2,6032,5256369,300167,2594,-10,-1,11,-27,-28,11
New Hampshire,2021-03-04,188,3,76178,1178,349825.0,7.84,18.81,8368.0,6154.0,8,1,7594,5352045,295768,2129,-13,-4,13,-24,-25,11
New Hampshire,2021-03-05,244,0,76422,1178,358497.0,8.06,19.26,8375.0,6159.0,7,0,9289,5317920,283046,1915,-17,-5,-8,-31,-25,12
New Hampshire,2021-03-06,273,3,76695,1181,371111.0,8.41,19.87,8620.0,6340.0,10,1,7352,5155407,298693,1786,-11,-5,4,-20,-7,5
New Hampshire,2021-03-07,166,3,76861,1184,382103.0,8.62,20.51,8643.0,6356.0,9,1,1869,4851719,321889,2360,-10,-5,12,-23,-8,4
New Hampshire,2021-03-08,199,0,77060,1184,385485.0,8.83,20.76,8668.0,6375.0,8,1,3770,5110535,294684,3011,-14,-7,17,-29,-27,10
New Hampshire,2021-03-09,192,1,77252,1185,393931.0,9.08,21.31,9056.0,6660.0,13,0,8811,5466552,289836,1972,-11,-5,38,-26,-27,10
New Hampshire,2021-03-10,211,2,77463,1187,405366.0,9.44,21.91,9412.0,6922.0,14,0,10079,5532895,282113,2146,-10,-4,38,-24,-27,10
New Hampshire,2021-03-11,301,4,77764,1191,418658.0,9.91,22.57,9833.0,7232.0,8,0,6332,5451391,278698,1963,-10,-4,80,-22,-25,9
New Hampshire,2021-03-12,310,4,78074,1195,431296.0,10.36,23.21,10400.0,7649.0,14,0,10667,5758985,268143,1937,-12,-3,34,-32,-24,10
New Hampshire,2021-03-13,245,4,78319,1199,450103.0,11.08,24.11,11285.0,8300.0,12,0,6341,5176350,287070,1488,-7,-2,4,-17,-7,4
New Hampshire,2021-03-14,296,0,78615,1199,460696.0,11.45,24.54,11228.0,8258.0,10,0,2176,4962364,307741,2859,-10,-7,-13,-27,-10,5
New Hampshire,2021-03-15,198,0,78813,1199,465226.0,11.63,24.74,11392.0,8378.0,11,0,2948,4985517,290139,2755,-12,-6,-8,-27,-28,10
New Hampshire,2021-03-16,257,3,79070,1202,471480.0,11.84,25.0,11078.0,8147.0,11,2,8886,5850584,273668,2671,-9,1,13,-24,-25,10
New Hampshire,2021-03-17,297,0,79367,1202,478758.0,12.0,25.44,10485.0,7711.0,11,0,10056,5472223,270235,2175,-1,2,38,-24,-27,9
New Hampshire,2021-03-18,335,5,79702,1207,489626.0,12.33,25.95,10138.0,7456.0,15,0,7035,5406658,272289,2373,-10,-5,0,-25,-25,11
New Hampshire,2021-03-19,294,6,79996,1213,500911.0,12.69,26.45,9945.0,7314.0,10,0,9247,5441930,262620,1861,-10,-4,4,-29,-25,11
New Hampshire,2021-03-20,320,4,80316,1217,514422.0,13.09,27.09,9188.0,6757.0,9,0,5024,5363513,275653,1333,-3,-2,48,-17,-7,3
New Hampshire,2021-03-21,227,0,80543,1217,529948.0,13.6,27.74,9893.0,7276.0,10,0,2106,4998871,278346,2153,2,-1,82,-11,-7,2
New Hampshire,2021-03-22,207,0,80750,1217,537577.0,14.01,28.02,10336.0,7602.0,7,0,3396,5841659,269280,2789,-3,-1,82,-22,-26,8
New Hampshire,2021-03-23,382,1,81132,1218,545500.0,14.32,28.32,10574.0,7777.0,9,0,9604,6389048,256242,2069,-3,0,77,-21,-24,9
New Hampshire,2021-03-24,389,10,81521,1228,554889.0,14.72,28.68,10876.0,7999.0,10,0,10000,5831682,268457,1887,-5,-2,34,-24,-28,10
New Hampshire,2021-03-25,518,1,82039,1229,566168.0,15.19,29.08,10935.0,8042.0,13,0,6299,6266384,259712,2127,-5,-1,53,-22,-25,9
New Hampshire,2021-03-26,335,2,82374,1231,574612.0,15.56,29.39,10529.0,7744.0,14,0,10022,5584204,266295,1613,-10,-4,11,-33,-25,11
New Hampshire,2021-03-27,371,4,82745,1235,586018.0,16.15,29.7,10228.0,7522.0,18,0,5904,5831079,263984,1340,-3,-1,59,-15,-8,3
New Hampshire,2021-03-28,282,2,83027,1237,598445.0,16.79,30.04,9785.0,7196.0,8,0,2021,4459398,309390,2319,-10,-8,-37,-32,-12,5
New Hampshire,2021-03-29,313,0,83340,1237,602562.0,16.99,30.18,9284.0,6828.0,13,0,5482,5351354,283239,2925,-4,-1,23,-22,-27,9
New Hampshire,2021-03-30,374,0,83714,1237,607126.0,17.22,30.3,8804.0,6475.0,15,0,10301,6062797,267760,1707,-2,4,75,-18,-24,8
New Hampshire,2021-03-31,462,1,84176,1238,614984.0,17.64,30.5,8585.0,6314.0,13,0,10644,5665979,266209,1819,-3,1,30,-18,-27,10
New Hampshire,2021-04-01,363,7,84539,1245,707655.0,18.19,36.79,20212.0,14865.0,15,0,6572,5639262,283323,1982,-5,3,1,-19,-25,10
New Hampshire,2021-04-02,471,0,85010,1245,721042.0,18.56,37.46,20919.0,15385.0,11,0,9756,5716656,253016,1759,-4,9,6,-25,-27,10
New Hampshire,2021-04-03,438,2,85448,1247,764940.0,19.2,40.14,25560.0,18798.0,11,0,5708,5606510,269148,1481,-2,19,28,-12,-9,3
New Hampshire,2021-04-04,398,2,85846,1249,774277.0,19.73,40.35,25119.0,18474.0,16,0,1989,4029781,314038,1924,-39,-33,36,-37,-26,3
New Hampshire,2021-04-05,279,0,86125,1249,796674.0,19.87,41.9,27730.0,20394.0,16,0,3770,5720220,274647,1912,-4,1,31,-20,-27,9
New Hampshire,2021-04-06,385,0,86510,1249,800922.0,20.1,41.98,27685.0,20361.0,18,1,10699,5633962,262663,1901,-3,1,73,-15,-24,8
New Hampshire,2021-04-07,425,1,86935,1250,829371.0,20.78,43.58,30627.0,22525.0,15,0,9899,6012152,269223,2031,-1,1,65,-14,-28,9
New Hampshire,2021-04-08,506,1,87441,1251,858460.0,21.56,45.12,21544.0,15845.0,10,0,7388,6057879,251412,1624,-1,1,102,-19,-24,8
New Hampshire,2021-04-09,537,2,87978,1253,889074.0,22.16,46.91,24005.0,17654.0,18,1,10514,6318428,240710,1901,-5,-1,77,-26,-24,8
New Hampshire,2021-04-10,468,3,88446,1256,922666.0,23.07,48.73,22532.0,16571.0,14,0,6148,6072537,253897,1848,-2,-2,104,-14,-10,1
New Hampshire,2021-04-11,408,1,88854,1257,958018.0,24.07,50.91,26249.0,19305.0,16,1,2274,5180102,292618,2082,2,-2,28,-19,-11,3
New Hampshire,2021-04-12,375,0,89229,1257,978713.0,24.99,52.31,26006.0,19126.0,18,0,3674,5874784,279619,2447,-4,0,35,-22,-27,9
New Hampshire,2021-04-13,376,0,89605,1257,996633.0,25.47,53.31,27959.0,20562.0,21,0,9696,6220733,266227,1885,-3,2,76,-19,-25,8
New Hampshire,2021-04-14,378,4,89983,1261,1008027.0,25.87,53.89,25522.0,18770.0,20,0,8808,6234624,273400,1705,0,1,74,-18,-27,8
New Hampshire,2021-04-15,542,3,90525,1264,1050144.0,26.72,56.23,27383.0,20139.0,25,0,7203,5900728,265061,1803,-5,1,29,-19,-25,9
New Hampshire,2021-04-16,385,2,90910,1266,1075608.0,27.37,57.51,26648.0,19598.0,20,0,10874,5769961,282523,1967,-23,-18,-32,-34,-29,14
New Hampshire,2021-04-17,369,0,91279,1266,1088613.0,27.93,57.97,23707.0,17435.0,19,0,6251,5249020,277246,1849,-6,-2,2,-12,-11,5
New Hampshire,2021-04-18,307,4,91586,1270,1099300.0,28.45,58.27,20183.0,14844.0,19,0,2012,5163818,294656,2061,2,-3,60,-16,-11,3
New Hampshire,2021-04-19,197,0,91783,1270,1102415.0,28.59,58.39,17672.0,12997.0,17,0,4271,6036040,270265,1988,5,4,109,-9,-27,8
New Hampshire,2021-04-20,270,1,92053,1271,1108521.0,28.75,58.56,15984.0,11755.0,12,0,8371,6475498,257053,1665,3,4,118,-6,-24,7
New Hampshire,2021-04-21,342,2,92395,1273,1113989.0,28.97,58.75,15137.0,11133.0,14,0,10164,6657958,259698,2434,-2,-1,22,-16,-27,10
New Hampshire,2021-04-22,516,1,92911,1274,1117327.0,29.11,58.89,9598.0,7059.0,21,1,7286,5542045,282175,2559,-2,2,34,-12,-25,9
New Hampshire,2021-04-23,320,7,93231,1281,1120433.0,29.25,59.0,6404.0,4710.0,18,0,12210,5779556,274658,3147,-5,1,52,-17,-24,8
New Hampshire,2021-04-24,311,1,93542,1282,1123788.0,29.37,59.16,5025.0,3696.0,12,0,4149,5387867,282967,2979,-4,-3,120,-1,-10,0
New Hampshire,2021-04-25,279,2,93821,1284,1127251.0,29.43,59.38,3993.0,2937.0,13,0,1878,4577576,302969,2635,-5,-5,-2,-18,-12,3
New Hampshire,2021-04-26,114,2,93935,1286,1129881.0,29.48,59.54,3924.0,2886.0,6,0,2432,5559656,280420,2683,0,0,69,-14,-33,8
New Hampshire,2021-04-27,268,8,94203,1294,1132331.0,29.5,59.7,3401.0,2501.0,11,0,8749,5450142,283295,2366,0,2,115,-5,-32,8
New Hampshire,2021-04-28,202,2,94405,1296,1134878.0,29.59,59.82,2984.0,2195.0,17,0,9227,5480894,281180,2456,-2,-2,37,-14,-34,9
New Hampshire,2021-04-29,271,5,94676,1301,1138304.0,29.69,59.98,2997.0,2204.0,16,0,6842,5785479,276540,2440,-5,-2,18,-12,-33,10
New Hampshire,2021-04-30,210,2,94886,1303,1142049.0,29.77,60.19,3088.0,2271.0,8,0,9918,5689224,270646,3004,-6,0,28,-20,-32,10
New Hampshire,2021-05-01,277,1,95163,1304,1147521.0,29.89,60.53,3390.0,2493.0,6,0,4813,5441257,286880,3086,-3,-1,73,-2,-12,1
New Hampshire,2021-05-02,214,1,95377,1305,1151253.0,30.0,60.73,3429.0,2522.0,10,0,1216,4826347,297626,3162,4,0,97,-2,-12,0
New Hampshire,2021-05-03,129,0,95506,1305,1153848.0,30.07,60.85,3424.0,2518.0,10,0,2342,5569414,278106,2199,3,5,91,-8,-25,6
New Hampshire,2021-05-04,208,2,95714,1307,1157226.0,30.18,61.05,3556.0,2615.0,13,0,7316,5578092,282853,2359,1,7,67,-9,-23,7
New Hampshire,2021-05-05,167,1,95881,1308,1159614.0,30.26,61.16,3534.0,2599.0,20,1,9209,5614284,282432,2150,-1,5,5,-18,-26,9
New Hampshire,2021-05-06,253,3,96134,1311,1159614.0,30.26,61.16,3044.0,2239.0,13,0,5981,6029407,274806,2277,2,7,119,-5,-23,6
New Hampshire,2021-05-07,203,0,96337,1311,1141718.0,32.9,57.08,-47.0,-35.0,13,0,8806,5823012,270842,2343,-2,5,89,-13,-22,6
New Hampshire,2021-05-08,164,3,96501,1314,1144819.0,33.03,57.24,-386.0,-284.0,11,0,4339,5267429,282722,2021,2,12,83,4,-10,0
New Hampshire,2021-05-09,123,1,96624,1315,1148596.0,33.13,57.4,-380.0,-279.0,9,0,1202,4897835,293876,2491,10,7,98,-6,-11,-2
New Hampshire,2021-05-10,177,0,96801,1315,1151245.0,33.22,57.55,-372.0,-274.0,7,0,2288,5875220,277007,2284,1,5,96,-12,-25,6
New Hampshire,2021-05-11,132,3,96933,1318,1152483.0,33.27,57.62,-678.0,-499.0,10,0,6989,5685126,272580,2327,2,9,103,-8,-23,6
New Hampshire,2021-05-12,160,4,97093,1322,1156401.0,33.42,57.85,-459.0,-338.0,9,0,6700,5988156,270835,2235,2,8,85,-10,-26,7
New Hampshire,2021-05-13,211,4,97304,1326,1201567.0,35.18,59.32,5993.0,4408.0,6,0,4635,5701586,277131,2263,4,7,147,-8,-24,6
New Hampshire,2021-05-14,126,3,97430,1329,1204745.0,35.28,59.48,9004.0,6622.0,7,0,7004,5964000,267676,2247,0,7,125,-11,-25,6
New Hampshire,2021-05-15,133,2,97563,1331,1208010.0,35.4,59.63,9027.0,6639.0,6,0,4503,5413849,286017,2085,1,5,150,2,-11,-1
New Hampshire,2021-05-16,113,1,97676,1332,1211530.0,35.51,59.82,8991.0,6612.0,4,1,1179,4743041,295988,2019,9,5,114,-2,-10,-1
New Hampshire,2021-05-17,98,1,97774,1333,1214150.0,35.58,59.96,8986.0,6609.0,7,0,2043,5672600,288926,2132,7,9,133,-7,-25,5
New Hampshire,2021-05-18,130,6,97904,1339,1217534.0,35.7,60.11,9293.0,6835.0,8,0,6158,5555449,274744,2147,7,12,140,-6,-22,6
New Hampshire,2021-05-19,74,1,97978,1340,1272048.0,37.93,61.85,16521.0,12150.0,12,0,5267,5844062,277777,2181,7,9,144,-12,-25,6
New Hampshire,2021-05-20,113,1,98091,1341,1276034.0,38.04,62.06,10638.0,7824.0,8,1,3544,5717090,276219,2234,7,11,169,-10,-23,5
New Hampshire,2021-05-21,77,0,98168,1341,1332600.0,40.85,63.8,18265.0,13433.0,15,0,6874,5955543,265264,2377,0,8,137,-16,-23,5
New Hampshire,2021-05-22,76,3,98244,1344,1335848.0,40.96,63.96,18263.0,13432.0,10,0,3816,5721400,278729,2303,1,5,141,-7,-9,0
New Hampshire,2021-05-23,59,0,98303,1344,1339646.0,41.08,64.14,18302.0,13460.0,6,0,980,5782484,276209,2574,9,6,138,-9,-10,-1
New Hampshire,2021-05-24,46,0,98349,1344,1345676.0,41.26,64.41,18789.0,13818.0,5,0,2258,5907475,271123,2705,8,10,141,-13,-24,5
New Hampshire,2021-05-25,79,0,98428,1344,1347969.0,41.32,64.51,18634.0,13704.0,6,0,5098,5394260,287993,2271,8,12,148,-12,-22,5
New Hampshire,2021-05-26,42,2,98470,1346,1350309.0,41.39,64.62,11180.0,8222.0,8,1,4324,5732861,267042,1585,7,9,125,-13,-25,6
New Hampshire,2021-05-27,143,3,98613,1349,1375987.0,47.99,59.45,14279.0,10501.0,9,0,3344,5569619,278941,2220,11,15,184,-7,-22,5
New Hampshire,2021-05-28,37,2,98650,1351,1384838.0,48.45,59.66,7463.0,5489.0,13,0,5017,5509422,272832,1893,4,15,141,-7,-26,6
New Hampshire,2021-05-29,49,1,98699,1352,1384917.0,48.47,59.67,7010.0,5156.0,2,0,2543,4943109,283001,1843,-1,6,88,-8,-15,3
New Hampshire,2021-05-30,27,1,98726,1353,1384922.0,48.49,59.67,6468.0,4757.0,4,0,877,4693239,290590,2691,7,0,67,-20,-13,1
New Hampshire,2021-05-31,20,0,98746,1353,,,,6648.0,4889.0,2,0,982,5260281,286570,2388,17,8,145,-21,-75,18
New Hampshire,2021-06-01,21,0,98767,1353,1399503.0,49.22,60.03,7362.0,5414.0,3,0,1746,5717150,276375,2171,8,16,157,-5,-21,5
New Hampshire,2021-06-02,24,0,98791,1353,1406869.0,49.64,60.14,8080.0,5942.0,3,0,4469,5525270,277760,2241,7,12,150,-12,-24,5
New Hampshire,2021-06-03,49,1,98840,1354,1407303.0,49.66,60.17,4474.0,3290.0,6,0,3615,5752920,275709,2393,10,14,152,-8,-20,5
New Hampshire,2021-06-04,37,1,98877,1355,1413342.0,50.0,60.28,4072.0,2995.0,6,0,3048,5794028,268286,2594,4,11,146,-13,-20,5
New Hampshire,2021-06-05,21,0,98898,1355,1419599.0,50.35,60.4,4955.0,3644.0,4,0,2892,5349049,282445,1893,1,9,192,-3,-7,-2
New Hampshire,2021-06-06,21,0,98919,1355,1419997.0,50.37,60.44,5011.0,3685.0,2,1,975,4984055,296067,2404,11,9,198,5,-8,-3
New Hampshire,2021-06-07,22,2,98941,1357,1429285.0,50.99,60.51,5296.0,3895.0,5,0,1804,5948922,278206,2335,13,14,195,-10,-25,5
New Hampshire,2021-06-08,3,0,98944,1357,1451012.0,52.28,60.78,7358.0,5411.0,0,0,3747,5721580,276242,2073,9,13,121,-14,-22,7
New Hampshire,2021-06-09,52,0,98996,1357,1451393.0,52.3,60.8,6361.0,4678.0,8,0,2519,5517810,281451,1976,11,15,144,-12,-24,5
New Hampshire,2021-06-10,44,3,99040,1360,1457239.0,52.62,60.9,7134.0,5247.0,1,1,3033,5621366,276531,1937,13,16,197,-6,-20,4
New Hampshire,2021-06-11,28,0,99068,1360,1465086.0,52.86,60.98,7392.0,5436.0,1,0,2711,5774472,273595,1985,4,12,138,-10,-22,5
New Hampshire,2021-06-12,24,0,99092,1360,1469474.0,53.11,61.06,7125.0,5240.0,4,0,1400,5423195,288661,1962,5,10,188,5,-7,-2
New Hampshire,2021-06-13,24,0,99116,1360,1470024.0,53.14,61.08,7147.0,5256.0,2,0,957,4811262,300404,1968,14,10,210,12,-8,-3
New Hampshire,2021-06-14,27,3,99143,1363,1470698.0,53.18,61.1,5916.0,4351.0,4,0,2118,5534737,277298,2082,9,12,101,-14,-25,7
New Hampshire,2021-06-15,35,1,99178,1364,1479763.0,53.69,61.25,4107.0,3020.0,5,0,2870,6007852,267190,2128,12,15,135,-7,-22,6
New Hampshire,2021-06-16,18,0,99196,1364,1486923.0,54.12,61.36,5076.0,3733.0,3,0,2660,5725598,283347,1990,16,17,199,-7,-26,5
New Hampshire,2021-06-17,29,2,99225,1366,1490887.0,54.34,61.45,4807.0,3535.0,3,0,2249,5967085,278553,2040,17,19,279,0,-25,4
New Hampshire,2021-06-18,29,1,99254,1367,1491368.0,54.36,61.47,3755.0,2762.0,2,0,2641,5922497,271585,2342,9,18,261,-5,-28,5
New Hampshire,2021-06-19,25,0,99279,1367,1497072.0,54.67,61.59,3943.0,2900.0,2,0,1455,5464046,286576,2173,5,16,238,7,-8,-2
New Hampshire,2021-06-20,25,0,99304,1367,1497597.0,54.7,61.61,3939.0,2897.0,3,0,1066,4956514,297403,2662,14,13,236,18,-9,-4
New Hampshire,2021-06-21,25,0,99329,1367,1500484.0,54.86,61.67,4255.0,3129.0,1,0,2576,6011844,276022,2485,14,13,249,-5,-30,5
New Hampshire,2021-06-22,19,1,99348,1368,1500723.0,54.87,61.68,2994.0,2202.0,2,0,2949,5362206,278445,2054,10,12,121,-10,-27,7
New Hampshire,2021-06-23,18,1,99366,1369,1501120.0,54.88,61.7,2028.0,1491.0,0,0,3004,5620709,279529,2155,14,15,212,-6,-30,5
New Hampshire,2021-06-24,26,0,99392,1369,1501636.0,54.9,61.72,1536.0,1130.0,1,0,3380,6090014,277920,2235,15,15,270,2,-28,5
New Hampshire,2021-06-25,11,2,99403,1371,1508085.0,55.2,61.8,2388.0,1756.0,4,0,2515,5989071,268105,2058,6,12,182,-7,-30,6
